User,PID,Amount
0x4B8aD60cac1941e9Cb0BD78d6deA3b5A8e1285BC,1,950567116149806778
0xF8f3cb4c2b398165C9ff65C0500190B8e49CdDFc,1,2088884588359799334
0x2B5b1Fffe86302F73e478a0E09d8Bf92eC75FFba,1,2784984708279675178
0x434C6633cee5F79Ec3b1914b8939F21EAef9AEf8,1,3751639990700980955
0x4936f33b7B060c7336fD0e4c61316EA248DA6827,1,92208071092308235
0x483BCc40B404B978A2d02d4d8Dfa4EaBaA4c8e42,1,645463962872357357
0x4F795A3D594124B7cD4175aDa15E6D4F67eA482b,1,1231709572951587542
0xa028f85C62Cab55fd61D9A2A0c8827a61188BA8E,1,13587388327603569539
0x5Eb67a3b141f3036899EE77822A41277166c540e,1,2110680375827571773
0x7da952174cE57fc5ef30cA75c68FB36Bec17474b,1,2047398492607456074
0xac02786D3372419e5D1133b7054c3a98B1fb4772,1,388226826692435069
0x4c7512f396536340f598735Be36522EC7C61c82a,1,247051791863311116
0xB535D39a62A8667918e521c630e3d8c5A86B378E,1,1142550256364472739
0xCe734fd52aD7018d0f670552074291082487acF9,1,1019664212953720752
0x37098E77B5408a2236874e78422C10F7983303Cf,1,37209669747126232442
0x1ad3E1493A5486f8CB675549cA4d6D124986613B,1,3327422401819133127
0x964dF1b0B7E47326CEe4E70a23AeeD2837e47240,1,5267090293805989832
0xC920dE538b9Ab887B81562EDb2f07Bc66403583E,1,354486866837521173
0x2fFB0EF286951E58E392f81e3cBDc769eB3Ea30d,1,1515332144052759741
0x3d78010356A09ab60F1A627CAD1A7081fFB45445,1,4369810707359127782
0xe07e76714497eB8c3BB237eE5002C710E392b5A9,1,1070818775208542311
0x16bFE39Ecf3C717CB73B10cAF97c3260A1586b0B,1,3377574905954871194
0x1800d4Caf8F6b7F549a105737C7F669b327eF548,1,1012613227790443276
0x9bb72Af4e3B8964B0Eb107659ab4920ff4BbAc65,1,594332550840416781
0x895537E51225476ac7D247e0A0438b17a3931c47,1,931286350385992749
0x6d8192EfF85d48285c2D389D563fEd2C0540d173,1,513755420944587677
0xD5c58B0D819be34b7b8Ff69E76e6A4b5fB912263,1,831503346796104717
0xe6Eba4A59C40fB0847b151599a5362dCe5A0671B,1,143934277302416144
0x9DaC37989ABf0fFF9BD5bE2e58cd82634dCfAD5E,1,2964636130133970067
0x7373087E3901DA42A29AA5d585F9343385Fc2908,1,6229765995022939899
0xfBe713879A1De3338752F2D9689B33b930eE579c,1,646820473440638973
0xFcc5c883AEb32fC31DEbDB8218Bb457Ba9741A48,1,10745029004851989570
0x1ad3E1493A5486f8CB675549cA4d6D124986613B,2,423457722231300736
0xF930b0A0500D8F53b2E7EFa4F7bCB5cc0c71067E,2,2235499908183446921
0x7e2A9CDf1946Ea3c9c605B2a6AeeA89eEA5F6573,2,11542286057324849371
0x9d1371522689EC86646DdEe78d828938fdb4bD26,2,10090531519634820501
